,date,ch.kof.stringency.ag.stringency_plus,ch.kof.stringency.ai.stringency_plus,ch.kof.stringency.ar.stringency_plus,ch.kof.stringency.be.stringency_plus,ch.kof.stringency.bl.stringency_plus,ch.kof.stringency.bs.stringency_plus,ch.kof.stringency.ch.stringency_plus,ch.kof.stringency.fr.stringency_plus,ch.kof.stringency.ge.stringency_plus,ch.kof.stringency.gl.stringency_plus,ch.kof.stringency.gr.stringency_plus,ch.kof.stringency.ju.stringency_plus,ch.kof.stringency.lu.stringency_plus,ch.kof.stringency.ne.stringency_plus,ch.kof.stringency.nw.stringency_plus,ch.kof.stringency.ow.stringency_plus,ch.kof.stringency.sg.stringency_plus,ch.kof.stringency.sh.stringency_plus,ch.kof.stringency.so.stringency_plus,ch.kof.stringency.sz.stringency_plus,ch.kof.stringency.tg.stringency_plus,ch.kof.stringency.ti.stringency_plus,ch.kof.stringency.ur.stringency_plus,ch.kof.stringency.vd.stringency_plus,ch.kof.stringency.vs.stringency_plus,ch.kof.stringency.zg.stringency_plus,ch.kof.stringency.zh.stringency_plus
263,2020-09-20,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,48.33333206,38.33333206,38.33333206,38.33333206
264,2020-09-21,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,48.33333206,38.33333206,38.33333206,38.33333206
265,2020-09-22,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,48.33333206,38.33333206,38.33333206,38.33333206
266,2020-09-23,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,48.33333206,38.33333206,38.33333206,38.33333206
267,2020-09-24,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,48.33333206,38.33333206,38.33333206,38.33333206
268,2020-09-25,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,48.33333206,38.33333206,38.33333206,38.33333206
269,2020-09-26,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,48.33333206,38.33333206,38.33333206,38.33333206
270,2020-09-27,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,48.33333206,38.33333206,38.33333206,38.33333206
271,2020-09-28,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,48.33333206,38.33333206,38.33333206,38.33333206
272,2020-09-29,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,48.33333206,38.33333206,38.33333206,38.33333206
273,2020-09-30,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,38.33333206,35.83333206,35.83333206,35.83333206,40.83333206,38.33333206,40.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,35.83333206,40.83333206,35.83333206,48.33333206,38.33333206,38.33333206,38.33333206
274,2020-10-01,33.33333206,33.33333206,33.33333206,35.83333206,38.33333206,38.33333206,33.33333206,38.33333206,33.33333206,33.33333206,33.33333206,40.83333206,38.33333206,43.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,40.83333206,33.33333206,48.33333206,38.33333206,38.33333206,38.33333206
275,2020-10-02,33.33333206,33.33333206,33.33333206,35.83333206,38.33333206,38.33333206,33.33333206,38.33333206,33.33333206,33.33333206,33.33333206,40.83333206,38.33333206,43.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,40.83333206,33.33333206,48.33333206,38.33333206,38.33333206,43.33333206
276,2020-10-03,33.33333206,33.33333206,33.33333206,35.83333206,38.33333206,38.33333206,33.33333206,38.33333206,33.33333206,33.33333206,33.33333206,40.83333206,38.33333206,43.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,40.83333206,33.33333206,48.33333206,38.33333206,38.33333206,43.33333206
277,2020-10-04,33.33333206,33.33333206,33.33333206,35.83333206,38.33333206,38.33333206,33.33333206,38.33333206,33.33333206,33.33333206,33.33333206,40.83333206,38.33333206,43.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,40.83333206,33.33333206,48.33333206,38.33333206,38.33333206,43.33333206
278,2020-10-05,33.33333206,33.33333206,33.33333206,35.83333206,38.33333206,38.33333206,33.33333206,38.33333206,33.33333206,33.33333206,33.33333206,40.83333206,38.33333206,43.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,40.83333206,33.33333206,48.33333206,38.33333206,38.33333206,43.33333206
279,2020-10-06,33.33333206,33.33333206,33.33333206,35.83333206,38.33333206,38.33333206,33.33333206,38.33333206,33.33333206,33.33333206,33.33333206,40.83333206,38.33333206,43.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,40.83333206,33.33333206,48.33333206,38.33333206,38.33333206,43.33333206
280,2020-10-07,33.33333206,33.33333206,33.33333206,35.83333206,38.33333206,38.33333206,33.33333206,38.33333206,33.33333206,33.33333206,33.33333206,40.83333206,38.33333206,43.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,40.83333206,33.33333206,48.33333206,38.33333206,38.33333206,43.33333206
281,2020-10-08,33.33333206,33.33333206,33.33333206,35.83333206,38.33333206,38.33333206,33.33333206,38.33333206,33.33333206,33.33333206,33.33333206,40.83333206,38.33333206,43.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,40.83333206,33.33333206,48.33333206,38.33333206,38.33333206,43.33333206
282,2020-10-09,33.33333206,33.33333206,33.33333206,35.83333206,38.33333206,38.33333206,33.33333206,38.33333206,33.33333206,33.33333206,33.33333206,40.83333206,38.33333206,43.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,45.83333206,33.33333206,48.33333206,38.33333206,38.33333206,43.33333206
283,2020-10-10,33.33333206,33.33333206,33.33333206,35.83333206,38.33333206,38.33333206,33.33333206,38.33333206,33.33333206,33.33333206,33.33333206,40.83333206,38.33333206,43.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,45.83333206,33.33333206,48.33333206,38.33333206,38.33333206,43.33333206
284,2020-10-11,33.33333206,33.33333206,33.33333206,35.83333206,38.33333206,38.33333206,33.33333206,38.33333206,33.33333206,33.33333206,33.33333206,40.83333206,38.33333206,43.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,45.83333206,33.33333206,48.33333206,38.33333206,38.33333206,43.33333206
285,2020-10-12,33.33333206,33.33333206,33.33333206,40.83333206,38.33333206,38.33333206,33.33333206,38.33333206,33.33333206,33.33333206,33.33333206,40.83333206,38.33333206,43.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,45.83333206,33.33333206,48.33333206,38.33333206,38.33333206,43.33333206
286,2020-10-13,33.33333206,33.33333206,33.33333206,40.83333206,38.33333206,38.33333206,33.33333206,38.33333206,33.33333206,33.33333206,33.33333206,40.83333206,38.33333206,43.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,45.83333206,33.33333206,48.33333206,38.33333206,38.33333206,43.33333206
287,2020-10-14,33.33333206,33.33333206,33.33333206,40.83333206,38.33333206,38.33333206,33.33333206,38.33333206,40.83333206,33.33333206,33.33333206,40.83333206,38.33333206,43.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,45.83333206,33.33333206,48.33333206,38.33333206,38.33333206,43.33333206
288,2020-10-15,33.33333206,33.33333206,33.33333206,40.83333206,38.33333206,38.33333206,33.33333206,38.33333206,40.83333206,33.33333206,33.33333206,40.83333206,38.33333206,43.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,45.83333206,33.33333206,48.33333206,38.33333206,38.33333206,45.83333206
289,2020-10-16,33.33333206,33.33333206,33.33333206,40.83333206,38.33333206,38.33333206,33.33333206,38.33333206,40.83333206,33.33333206,33.33333206,40.83333206,38.33333206,43.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,35.83333206,33.33333206,45.83333206,33.33333206,48.33333206,38.33333206,38.33333206,45.83333206
290,2020-10-17,33.33333206,33.33333206,33.33333206,40.83333206,38.33333206,38.33333206,33.33333206,40.83333206,40.83333206,33.33333206,35.83333206,40.83333206,40.83333206,43.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,35.83333206,33.33333206,45.83333206,33.33333206,48.33333206,38.33333206,38.33333206,45.83333206
291,2020-10-18,33.33333206,33.33333206,33.33333206,40.83333206,38.33333206,38.33333206,33.33333206,40.83333206,40.83333206,33.33333206,35.83333206,40.83333206,40.83333206,43.33333206,33.33333206,33.33333206,33.33333206,33.33333206,33.33333206,35.83333206,33.33333206,45.83333206,33.33333206,48.33333206,48.33333206,38.33333206,45.83333206
292,2020-10-19,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,48.33333206,43.33333206,48.33333206,48.33333206,43.33333206,48.33333206
293,2020-10-20,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,48.33333206,43.33333206,48.33333206,48.33333206,43.33333206,48.33333206
294,2020-10-21,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,48.33333206,43.33333206,48.33333206,53.33333206,43.33333206,48.33333206
295,2020-10-22,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,48.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,48.33333206,43.33333206,48.33333206,53.33333206,43.33333206,48.33333206
296,2020-10-23,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,48.33333206,43.33333206,48.33333206,43.33333206,43.33333206,43.33333206,53.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,48.33333206,43.33333206,48.33333206,53.33333206,43.33333206,48.33333206
297,2020-10-24,43.33333206,43.33333206,43.33333206,53.33333206,43.33333206,50.83333206,43.33333206,48.33333206,43.33333206,43.33333206,43.33333206,53.33333206,50.83333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,48.33333206,43.33333206,48.33333206,53.33333206,43.33333206,48.33333206
298,2020-10-25,43.33333206,43.33333206,43.33333206,53.33333206,43.33333206,50.83333206,43.33333206,48.33333206,43.33333206,43.33333206,43.33333206,53.33333206,50.83333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,48.33333206,43.33333206,48.33333206,53.33333206,43.33333206,48.33333206
299,2020-10-26,43.33333206,43.33333206,53.33333206,53.33333206,43.33333206,50.83333206,43.33333206,48.33333206,43.33333206,43.33333206,43.33333206,53.33333206,50.83333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,48.33333206,43.33333206,48.33333206,53.33333206,43.33333206,48.33333206
300,2020-10-27,43.33333206,43.33333206,53.33333206,53.33333206,43.33333206,50.83333206,43.33333206,48.33333206,43.33333206,43.33333206,43.33333206,53.33333206,50.83333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,48.33333206,43.33333206,48.33333206,53.33333206,43.33333206,48.33333206
301,2020-10-28,43.33333206,43.33333206,53.33333206,53.33333206,43.33333206,50.83333206,43.33333206,48.33333206,43.33333206,43.33333206,43.33333206,53.33333206,50.83333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,43.33333206,48.33333206,43.33333206,48.33333206,53.33333206,43.33333206,48.33333206
302,2020-10-29,50.83333206,50.83333206,53.33333206,53.33333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,53.33333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,53.33333206,50.83333206,50.83333206
303,2020-10-30,50.83333206,50.83333206,53.33333206,53.33333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,53.33333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,53.33333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,53.33333206,50.83333206,50.83333206
304,2020-10-31,50.83333206,50.83333206,53.33333206,53.33333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,53.33333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,53.33333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,53.33333206,50.83333206,50.83333206
305,2020-11-01,50.83333206,50.83333206,53.33333206,53.33333206,50.83333206,50.83333206,50.83333206,50.83333206,53.33333206,50.83333206,50.83333206,53.33333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,53.33333206,50.83333206,50.83333206,50.83333206,50.83333206,50.83333206,53.33333206,50.83333206,50.83333206
306,2020-11-02,54.16666794,54.16666794,56.66666794,56.66666794,54.16666794,54.16666794,54.16666794,54.16666794,59.16666794,54.16666794,54.16666794,59.16666794,54.16666794,56.66666794,54.16666794,54.16666794,54.16666794,54.16666794,56.66666794,54.16666794,54.16666794,54.16666794,54.16666794,54.16666794,56.66666794,54.16666794,54.16666794
307,2020-11-03,54.16666794,54.16666794,56.66666794,56.66666794,54.16666794,54.16666794,54.16666794,54.16666794,59.16666794,54.16666794,54.16666794,59.16666794,54.16666794,56.66666794,54.16666794,54.16666794,54.16666794,54.16666794,56.66666794,54.16666794,54.16666794,54.16666794,54.16666794,54.16666794,56.66666794,54.16666794,54.16666794
308,2020-11-04,54.16666794,54.16666794,56.66666794,56.66666794,54.16666794,54.16666794,54.16666794,56.66666794,59.16666794,54.16666794,54.16666794,59.16666794,54.16666794,59.16666794,54.16666794,54.16666794,54.16666794,54.16666794,56.66666794,54.16666794,54.16666794,54.16666794,54.16666794,59.16666794,56.66666794,54.16666794,54.16666794
309,2020-11-05,54.16666794,54.16666794,56.66666794,56.66666794,54.16666794,54.16666794,54.16666794,56.66666794,59.16666794,54.16666794,54.16666794,59.16666794,54.16666794,59.16666794,54.16666794,54.16666794,54.16666794,54.16666794,56.66666794,54.16666794,54.16666794,54.16666794,54.16666794,59.16666794,56.66666794,54.16666794,54.16666794
310,2020-11-06,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,59.16666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,59.16666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
311,2020-11-07,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,59.16666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,59.16666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
312,2020-11-08,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,59.16666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,59.16666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
313,2020-11-09,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,59.16666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
314,2020-11-10,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,59.16666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
315,2020-11-11,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,59.16666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
316,2020-11-12,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,59.16666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
317,2020-11-13,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,59.16666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
318,2020-11-14,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,59.16666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
319,2020-11-15,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,59.16666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
320,2020-11-16,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,59.16666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
321,2020-11-17,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,59.16666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
322,2020-11-18,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,59.16666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
323,2020-11-19,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,59.16666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
324,2020-11-20,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,59.16666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
325,2020-11-21,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,59.16666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
326,2020-11-22,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,59.16666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
327,2020-11-23,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
328,2020-11-24,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
329,2020-11-25,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
330,2020-11-26,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
331,2020-11-27,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
332,2020-11-28,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
333,2020-11-29,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
334,2020-11-30,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
335,2020-12-01,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
336,2020-12-02,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
337,2020-12-03,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,59.16666794,59.16666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
338,2020-12-04,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,59.16666794,61.66666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
339,2020-12-05,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,59.16666794,61.66666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,59.16666794,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
340,2020-12-06,59.16666794,59.16666794,61.66666794,61.66666794,59.16666794,61.66666794,59.16666794,61.66666794,64.16666412,59.16666794,61.66666794,64.16666412,59.16666794,64.16666412,59.16666794,59.16666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794,61.66666794,59.16666794,64.16666412,61.66666794,59.16666794,59.16666794
