datum,entries,entries_pos,entries_neg,sumTotal,timeframe_7d,sumTotal_last7d,timeframe_14d,sumTotal_last14d,timeframe_28d,sumTotal_last28d,timeframe_phase2,sumTotal_Phase2,timeframe_phase2b,sumTotal_Phase2b,timeframe_phase3,sumTotal_Phase3,sum7d,sum14d,mean7d,mean14d,pos_anteil,pos_anteil_mean7d,timeframe_all,anteil_pos_all,anteil_pos_14,anteil_pos_28,anteil_pos_phase2,anteil_pos_phase2b,anteil_pos_phase3,pop,inz_entries,inzmean7d,inzmean14d,inzsumTotal,inzsumTotal_last7d,inzsumTotal_last14d,inzsumTotal_last28d,inzsumTotal_Phase2,inzsumTotal_Phase2b,inzsumTotal_Phase3,inzsum7d,inzsum14d,entries_diff_last_age,entries_diff_last,type,version,datum_unit,nachweismethode,geoRegion
2020-09-14,1889,115,1774,109550,FALSE,0,FALSE,0,FALSE,0,TRUE,100261,FALSE,0,FALSE,0,14501,25811,2093,1973.64,6.1,7.71,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,234.63,259.97,245.14,13607.04,NA,NA,NA,12453.27,NA,NA,1801.15,3205.95,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-09-15,2458,177,2281,112008,FALSE,0,FALSE,0,FALSE,0,TRUE,102719,FALSE,0,FALSE,0,14510,26460,2096.43,1923.07,7.2,7.26,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,305.3,260.39,238.86,13912.34,NA,NA,NA,12758.57,NA,NA,1802.27,3286.56,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-09-16,2440,167,2273,114448,FALSE,0,FALSE,0,FALSE,0,TRUE,105159,FALSE,0,FALSE,0,14518,27127,2038.71,1891.43,6.8,7.61,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,303.07,253.23,234.93,14215.41,NA,NA,NA,13061.64,NA,NA,1803.26,3369.4,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-09-17,2714,203,2511,117162,FALSE,0,FALSE,0,FALSE,0,TRUE,107873,FALSE,0,FALSE,0,14651,27949,1999.14,1834.64,7.5,7.4,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,337.1,248.31,227.88,14552.51,NA,NA,NA,13398.74,NA,NA,1819.78,3471.5,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-09-18,2365,118,2247,119527,FALSE,0,FALSE,0,FALSE,0,TRUE,110238,FALSE,0,FALSE,0,14675,28396,1875.71,1782.71,5,7.61,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,293.75,232.98,221.43,14846.27,NA,NA,NA,13692.49,NA,NA,1822.76,3527.02,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-09-19,1301,142,1159,120828,FALSE,0,FALSE,0,FALSE,0,TRUE,111539,FALSE,0,FALSE,0,14271,28406,1773.29,1724.07,10.9,7.93,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,161.6,220.26,214.14,15007.86,NA,NA,NA,13854.09,NA,NA,1772.58,3528.27,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-09-20,827,69,758,121655,FALSE,0,FALSE,0,FALSE,0,TRUE,112366,FALSE,0,FALSE,0,13994,28431,1708.86,1681.43,8.3,7.97,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,102.72,212.25,208.85,15110.58,NA,NA,NA,13956.81,NA,NA,1738.17,3531.37,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-09-21,1025,78,947,122680,FALSE,0,FALSE,0,FALSE,0,TRUE,113391,FALSE,0,FALSE,0,13130,27631,1576.29,1635.36,7.6,7.71,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,127.31,195.79,203.13,15237.9,NA,NA,NA,14084.12,NA,NA,1630.86,3432,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-09-22,1741,164,1577,124421,FALSE,0,FALSE,0,FALSE,0,TRUE,115132,FALSE,0,FALSE,0,12413,26923,1469,1567.5,9.4,7.97,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,216.25,182.46,194.7,15454.14,NA,NA,NA,14300.37,NA,NA,1541.8,3344.06,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-09-23,1989,141,1848,126410,FALSE,0,FALSE,0,FALSE,0,TRUE,117121,FALSE,0,FALSE,0,11962,26480,1409.43,1493.07,7.1,7.47,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,247.05,175.06,185.45,15701.19,NA,NA,NA,14547.42,NA,NA,1485.78,3289.04,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-09-24,1786,101,1685,128196,FALSE,0,FALSE,0,FALSE,0,TRUE,118907,FALSE,0,FALSE,0,11034,25685,1363.71,1404.36,5.7,7.7,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,221.84,169.38,174.43,15923.03,NA,NA,NA,14769.26,NA,NA,1370.52,3190.29,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-09-25,1614,109,1505,129810,FALSE,0,FALSE,0,FALSE,0,TRUE,120521,FALSE,0,FALSE,0,10283,24958,1395,1328.79,6.8,7.4,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,200.47,173.27,165.05,16123.5,NA,NA,NA,14969.73,NA,NA,1277.24,3100,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-09-26,884,65,819,130694,FALSE,0,FALSE,0,FALSE,0,TRUE,121405,FALSE,0,FALSE,0,9866,24137,1361.71,1313.36,7.4,7.03,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,109.8,169.14,163.13,16233.3,NA,NA,NA,15079.53,NA,NA,1225.44,2998.02,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-09-27,507,50,457,131201,FALSE,0,FALSE,0,FALSE,0,TRUE,121912,FALSE,0,FALSE,0,9546,23540,1277.29,1299.21,9.9,6.86,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,62.97,158.65,161.37,16296.28,NA,NA,NA,15142.5,NA,NA,1185.69,2923.87,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-09-28,1244,68,1176,132445,FALSE,0,FALSE,0,FALSE,0,TRUE,123156,TRUE,1244,FALSE,0,9765,22895,1232.43,1334.36,5.5,7.09,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,154.52,153.08,165.74,16450.79,NA,NA,NA,15297.02,154.52,NA,1212.9,2843.75,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-09-29,1508,103,1405,133953,FALSE,0,FALSE,0,FALSE,0,TRUE,124664,TRUE,2752,FALSE,0,9532,21945,1188.57,1348.29,6.8,7.07,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,187.31,147.63,167.47,16638.1,NA,NA,NA,15484.33,341.82,NA,1183.96,2725.76,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-09-30,1398,83,1315,135351,FALSE,0,FALSE,0,FALSE,0,TRUE,126062,TRUE,4150,FALSE,0,8941,20903,1217.29,1351.29,5.9,7.49,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,173.64,151.2,167.84,16811.74,NA,NA,NA,15657.97,515.47,NA,1110.55,2596.33,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-01,1472,108,1364,136823,FALSE,0,FALSE,0,FALSE,0,TRUE,127534,TRUE,5622,FALSE,0,8627,19661,1234.71,1373.71,7.3,8.59,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,182.83,153.36,170.63,16994.58,NA,NA,NA,15840.8,698.3,NA,1071.55,2442.06,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-02,1307,88,1219,138130,FALSE,0,FALSE,0,FALSE,0,TRUE,128841,TRUE,6929,FALSE,0,8320,18603,1273.71,1412.64,6.7,9.01,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,162.34,158.21,175.46,17156.92,NA,NA,NA,16003.14,860.64,NA,1033.41,2310.65,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-03,1085,112,973,139215,FALSE,0,FALSE,0,FALSE,0,TRUE,129926,TRUE,8014,FALSE,0,8521,18387,1334.86,1456.21,10.3,9.29,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,134.77,165.8,180.87,17291.68,NA,NA,NA,16137.91,995.41,NA,1058.38,2283.82,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-04,629,111,518,139844,FALSE,0,FALSE,0,FALSE,0,TRUE,130555,TRUE,8643,FALSE,0,8643,18189,1425.29,1474.93,17.6,9.96,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,78.13,177.03,183.2,17369.81,NA,NA,NA,16216.04,1073.53,NA,1073.53,2259.23,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-05,1517,129,1388,141361,FALSE,0,FALSE,0,FALSE,0,TRUE,132072,TRUE,10160,FALSE,0,8916,18681,1515,1507.79,8.5,10.3,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,188.42,188.18,187.28,17558.24,NA,NA,NA,16404.46,1261.96,NA,1107.44,2320.34,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-06,1936,169,1767,143297,FALSE,0,FALSE,0,FALSE,0,TRUE,134008,TRUE,12096,FALSE,0,9344,18876,1636.71,1563.71,8.7,11.01,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,240.47,203.29,194.23,17798.7,NA,NA,NA,16644.93,1502.43,NA,1160.6,2344.56,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-07,2031,215,1816,145328,FALSE,0,FALSE,0,FALSE,0,TRUE,136039,TRUE,14127,FALSE,0,9977,18918,1695.14,1617.64,10.6,11.61,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,252.27,210.55,200.92,18050.97,NA,NA,NA,16897.2,1754.69,NA,1239.23,2349.78,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-08,2100,204,1896,147428,FALSE,0,FALSE,0,FALSE,0,TRUE,138139,TRUE,16227,FALSE,0,10605,19232,1715.14,1673.86,9.7,12.01,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,260.84,213.03,207.91,18311.81,NA,NA,NA,17158.04,2015.53,NA,1317.23,2388.78,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-09,2159,253,1906,149587,FALSE,0,FALSE,0,FALSE,0,TRUE,140298,TRUE,18386,FALSE,0,11457,19777,1741.86,1751.5,11.7,12.74,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,268.17,216.35,217.55,18579.97,NA,NA,NA,17426.2,2283.7,NA,1423.06,2456.47,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-10,1494,216,1278,151081,FALSE,0,FALSE,0,FALSE,0,TRUE,141792,TRUE,19880,FALSE,0,11866,20387,1792.57,1804,14.5,13.59,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,185.57,222.65,224.07,18765.54,NA,NA,NA,17611.77,2469.26,NA,1473.86,2532.24,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-11,769,157,612,151850,FALSE,0,FALSE,0,FALSE,0,TRUE,142561,TRUE,20649,FALSE,0,12006,20649,1810,1842.71,20.4,14.31,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,95.52,224.82,228.88,18861.06,NA,NA,NA,17707.29,2564.78,NA,1491.25,2564.78,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-12,1704,232,1472,153554,FALSE,0,FALSE,0,FALSE,0,TRUE,144265,TRUE,22353,FALSE,0,12193,21109,1832.71,1892.43,13.6,15.46,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,211.65,227.64,235.06,19072.71,NA,NA,NA,17918.94,2776.43,NA,1514.47,2621.92,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-13,2291,334,1957,155845,FALSE,0,FALSE,0,FALSE,0,TRUE,146556,TRUE,24644,FALSE,0,12548,21892,1866.29,1959.5,14.6,16.57,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,284.56,231.81,243.39,19357.27,NA,NA,NA,18203.5,3060.99,NA,1558.57,2719.17,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-14,2153,339,1814,157998,FALSE,0,FALSE,0,FALSE,0,TRUE,148709,TRUE,26797,FALSE,0,12670,22647,1912.86,2023.14,15.7,17.71,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,267.42,237.59,251.29,19624.69,NA,NA,NA,18470.92,3328.41,NA,1573.72,2812.95,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-15,2259,399,1860,160257,FALSE,0,FALSE,0,FALSE,0,TRUE,150968,TRUE,29056,FALSE,0,12829,23434,1970.29,2091.5,17.7,19,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,280.59,244.73,259.78,19905.28,NA,NA,NA,18751.51,3609,NA,1593.47,2910.7,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-16,2394,467,1927,162651,FALSE,0,FALSE,0,FALSE,0,TRUE,153362,TRUE,31450,FALSE,0,13064,24521,2043,2192,19.5,20.71,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,297.36,253.76,272.26,20202.63,NA,NA,NA,19048.86,3906.36,NA,1622.66,3045.72,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-17,1820,409,1411,164471,FALSE,0,FALSE,0,FALSE,0,TRUE,155182,TRUE,33270,FALSE,0,13390,25256,2126.43,2248.29,22.5,22.36,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,226.06,264.12,279.26,20428.69,NA,NA,NA,19274.92,4132.42,NA,1663.15,3137.01,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-18,1171,344,827,165642,FALSE,0,FALSE,0,FALSE,0,TRUE,156353,TRUE,34441,FALSE,0,13792,25798,2236.29,2316.79,29.4,24.06,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,145.45,277.77,287.76,20574.14,NA,NA,NA,19420.37,4277.86,NA,1713.08,3204.33,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-19,2213,566,1647,167855,FALSE,0,FALSE,0,FALSE,0,TRUE,158566,TRUE,36654,FALSE,0,14301,26494,2350.29,2398.07,25.6,25.63,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,274.87,291.93,297.86,20849.01,NA,NA,NA,19695.24,4552.74,NA,1776.31,3290.78,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-20,2875,750,2125,170730,FALSE,0,FALSE,0,FALSE,0,TRUE,161441,TRUE,39529,FALSE,0,14885,27433,2517.71,2523.57,26.1,26.91,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,357.1,312.72,313.45,21206.11,NA,NA,NA,20052.34,4909.84,NA,1848.84,3407.41,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-21,2922,806,2116,173652,FALSE,0,FALSE,0,FALSE,0,TRUE,164363,TRUE,42451,FALSE,0,15654,28324,2583.71,2672.36,27.6,28.04,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,362.94,320.92,331.93,21569.05,NA,NA,NA,20415.28,5272.77,NA,1944.36,3518.08,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-22,3057,878,2179,176709,FALSE,0,FALSE,0,FALSE,0,TRUE,167420,TRUE,45508,FALSE,0,16452,29281,2663.29,2828.93,28.7,28.96,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,379.71,330.8,351.38,21948.76,NA,NA,NA,20794.98,5652.48,NA,2043.48,3636.95,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-23,3566,1016,2550,180275,FALSE,0,FALSE,0,FALSE,0,TRUE,170986,TRUE,49074,FALSE,0,17624,30688,2753.14,2957.5,28.5,30.67,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,442.93,341.96,367.35,22391.68,NA,NA,NA,21237.91,6095.41,NA,2189.05,3811.71,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-24,2282,694,1588,182557,FALSE,0,FALSE,0,FALSE,0,TRUE,173268,TRUE,51356,FALSE,0,18086,31476,2920.71,3044.79,30.4,31.83,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,283.44,362.78,378.19,22675.13,NA,NA,NA,21521.36,6378.85,NA,2246.43,3909.59,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-25,1728,619,1109,184285,FALSE,0,FALSE,0,FALSE,0,TRUE,174996,TRUE,53084,FALSE,0,18643,32435,3108.43,3108.07,35.8,32.39,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,214.63,386.09,386.05,22889.76,NA,NA,NA,21735.99,6593.48,NA,2315.62,4028.7,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-26,2842,1070,1772,187127,FALSE,0,FALSE,0,FALSE,0,TRUE,177838,TRUE,55926,FALSE,0,19272,33573,3307.57,3230.64,37.6,32.76,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,353,410.83,401.27,23242.76,NA,NA,NA,22088.99,6946.48,NA,2393.75,4170.05,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-27,4048,1386,2662,191175,FALSE,0,FALSE,0,FALSE,0,TRUE,181886,TRUE,59974,FALSE,0,20445,35330,3397.29,3338.86,34.2,32.87,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,502.8,421.97,414.71,23745.56,NA,NA,NA,22591.78,7449.28,NA,2539.44,4388.29,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-28,4236,1335,2901,195411,FALSE,0,FALSE,0,FALSE,0,TRUE,186122,TRUE,64210,FALSE,0,21759,37413,3505.86,3473.21,31.5,33.31,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,526.15,435.46,431.4,24271.7,NA,NA,NA,23117.93,7975.43,NA,2702.65,4647.01,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-29,4451,1393,3058,199862,FALSE,0,FALSE,0,FALSE,0,TRUE,190573,TRUE,68661,FALSE,0,23153,39605,3552.86,3568.93,31.3,33.77,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,552.85,441.3,443.29,24824.56,NA,NA,NA,23670.78,8528.28,NA,2875.8,4919.28,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-30,4194,1229,2965,204056,FALSE,0,FALSE,0,FALSE,0,TRUE,194767,TRUE,72855,FALSE,0,23781,41405,3708.14,3618.07,29.3,33.47,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,520.93,460.58,449.39,25345.49,NA,NA,NA,24191.71,9049.21,NA,2953.8,5142.85,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-10-31,3042,1020,2022,207098,FALSE,0,FALSE,0,FALSE,0,TRUE,197809,TRUE,75897,FALSE,0,24541,42627,3757,3679.21,33.5,33.49,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,377.84,466.65,456.99,25723.33,NA,NA,NA,24569.56,9427.05,NA,3048.2,5294.63,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-11-01,2057,803,1254,209155,FALSE,0,FALSE,0,FALSE,0,TRUE,199866,TRUE,77954,FALSE,0,24870,43513,3838,3722.86,39,33.6,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,255.5,476.71,462.41,25978.82,NA,NA,NA,24825.05,9682.55,NA,3089.06,5404.68,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-11-02,3929,1396,2533,213084,FALSE,0,FALSE,0,FALSE,0,TRUE,203795,TRUE,81883,FALSE,0,25957,45229,3830.29,3781.64,35.5,33.4,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,488.02,475.75,469.71,26466.84,NA,NA,NA,25313.07,10170.56,NA,3224.08,5617.83,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-11-03,4390,1507,2883,217474,FALSE,0,FALSE,0,FALSE,0,TRUE,208185,TRUE,86273,FALSE,0,26299,46744,3838.86,3813.79,34.3,33.33,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,545.28,476.82,473.71,27012.12,NA,NA,NA,25858.34,10715.84,NA,3266.56,5806,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-11-04,4803,1550,3253,222277,FALSE,0,FALSE,0,FALSE,0,TRUE,212988,TRUE,91076,FALSE,0,26866,48625,3852.57,3800.71,32.3,32.77,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,596.57,478.52,472.08,27608.69,NA,NA,NA,26454.92,11312.41,NA,3336.99,6039.64,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-11-05,4397,1316,3081,226674,FALSE,0,FALSE,0,FALSE,0,TRUE,217385,TRUE,95473,FALSE,0,26812,49965,3892.86,3756,29.9,32.04,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,546.14,483.53,466.53,28154.83,NA,NA,NA,27001.06,11858.56,NA,3330.28,6206.08,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-11-06,4254,1226,3028,230928,FALSE,0,FALSE,0,FALSE,0,TRUE,221639,TRUE,99727,FALSE,0,26872,50653,3855.14,3712.86,28.8,31.91,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,528.38,478.84,461.17,28683.22,NA,NA,NA,27529.44,12386.94,NA,3337.73,6291.53,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-11-07,3138,929,2209,234066,FALSE,0,FALSE,0,FALSE,0,TRUE,224777,TRUE,102865,FALSE,0,26968,51509,3870.57,3679.14,29.6,31.49,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,389.77,480.76,456.98,29072.98,NA,NA,NA,27919.21,12776.71,NA,3349.65,6397.85,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-11-08,2339,794,1545,236405,FALSE,0,FALSE,0,FALSE,0,TRUE,227116,TRUE,105204,FALSE,0,27250,52120,3763.43,3628.79,33.9,30.84,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,290.52,467.45,450.73,29363.51,NA,NA,NA,28209.73,13067.23,NA,3384.68,6473.75,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-11-09,3665,1268,2397,240070,FALSE,0,FALSE,0,FALSE,0,TRUE,230781,TRUE,108869,FALSE,0,26986,52943,3681.71,3556.71,34.6,30.23,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,455.22,457.3,441.77,29818.73,NA,NA,NA,28664.96,13522.45,NA,3351.89,6575.97,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-11-10,4498,1410,3088,244568,FALSE,0,FALSE,0,FALSE,0,TRUE,235279,TRUE,113367,FALSE,0,27094,53393,3586.86,3459.71,31.3,29.93,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,558.69,445.52,429.73,30377.42,NA,NA,NA,29223.65,14081.14,NA,3365.3,6631.86,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-11-11,4053,1125,2928,248621,FALSE,0,FALSE,0,FALSE,0,TRUE,239332,TRUE,117420,FALSE,0,26344,53210,3505.71,3321.57,27.8,29.71,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,503.42,435.44,412.57,30880.84,NA,NA,NA,29727.06,14584.56,NA,3272.15,6609.13,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-11-12,3825,979,2846,252446,FALSE,0,FALSE,0,FALSE,0,TRUE,243157,TRUE,121245,FALSE,0,25772,52584,3364.71,3208.79,25.6,28.96,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,475.1,417.93,398.56,31355.93,NA,NA,NA,30202.16,15059.66,NA,3201.1,6531.38,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-11-13,3590,959,2631,256036,FALSE,0,FALSE,0,FALSE,0,TRUE,246747,TRUE,124835,FALSE,0,25108,51980,3258.29,3094.29,26.7,27.73,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,445.91,404.71,384.34,31801.84,NA,NA,NA,30648.07,15505.57,NA,3118.63,6456.36,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-11-14,2570,723,1847,258606,FALSE,0,FALSE,0,FALSE,0,TRUE,249317,TRUE,127405,FALSE,0,24540,51508,3048.86,3000.57,28.1,26.71,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,319.22,378.69,372.7,32121.06,NA,NA,NA,30967.29,15824.78,NA,3048.08,6397.73,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-11-15,1352,387,965,259958,FALSE,0,FALSE,0,FALSE,0,TRUE,250669,TRUE,128757,FALSE,0,23553,50803,2879.71,2927.43,28.6,25.84,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,167.93,357.68,363.61,32288.99,NA,NA,NA,31135.22,15992.71,NA,2925.48,6310.16,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-11-16,2920,759,2161,262878,FALSE,0,FALSE,0,FALSE,0,TRUE,253589,TRUE,131677,FALSE,0,22808,49794,2735.86,2877,26,25.33,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,362.69,339.82,357.35,32651.68,NA,NA,NA,31497.9,16355.4,NA,2832.95,6184.84,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-11-17,3032,733,2299,265910,FALSE,0,FALSE,0,FALSE,0,TRUE,256621,TRUE,134709,FALSE,0,21342,48436,2601.71,2741.71,24.2,24.29,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,376.6,323.15,340.54,33028.28,NA,NA,NA,31874.5,16732,NA,2650.86,6016.16,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-11-18,2869,623,2246,268779,FALSE,0,FALSE,0,FALSE,0,TRUE,259490,TRUE,137578,FALSE,0,20158,46502,2495.43,2624.21,21.7,23.4,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,356.35,309.95,325.95,33384.63,NA,NA,NA,32230.86,17088.35,NA,2503.79,5775.94,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-11-19,2818,619,2199,271597,FALSE,0,FALSE,0,FALSE,0,TRUE,262308,TRUE,140396,FALSE,0,19151,44923,2490.14,2532.64,22,22.49,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,350.02,309.3,314.58,33734.65,NA,NA,NA,32580.88,17438.37,NA,2378.72,5579.82,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
2020-11-20,2651,515,2136,274248,FALSE,0,FALSE,0,FALSE,0,TRUE,264959,TRUE,143047,FALSE,0,18212,43320,2495.71,2418.21,19.4,21.73,TRUE,9.6,0.8,1.5,9.7,10.5,5.1,805098,329.28,309.99,300.36,34063.93,NA,NA,NA,32910.16,17767.65,NA,2262.08,5380.71,1,3063,COVID19Tests,2021-06-25_07-49-37,day,all,VD
