date,geoRegion,altersklasse_covid19,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202124,TG,60 - 69,-1320,altersklasse_covid19,33055,4564,-3.99,13.81,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.196,19.6
202052,TG,70 - 79,0,altersklasse_covid19,22373,0,0,0,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202053,TG,70 - 79,1,altersklasse_covid19,22373,1,0,0,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.004,0.4
202101,TG,70 - 79,54,altersklasse_covid19,22373,55,0.24,0.25,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.068,6.800000000000001
202102,TG,70 - 79,94,altersklasse_covid19,22373,149,0.42,0.67,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.116,11.600000000000001
202103,TG,70 - 79,635,altersklasse_covid19,22373,784,2.84,3.5,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.341,34.1
202104,TG,70 - 79,975,altersklasse_covid19,22373,1759,4.36,7.86,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.298,29.799999999999997
202105,TG,70 - 79,1223,altersklasse_covid19,22373,2982,5.47,13.33,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.361,36.1
202106,TG,70 - 79,1541,altersklasse_covid19,22373,4523,6.89,20.22,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.515,51.5
202107,TG,70 - 79,2,altersklasse_covid19,22373,4525,0.01,20.23,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.008,-0.8
202108,TG,70 - 79,-862,altersklasse_covid19,22373,3663,-3.85,16.37,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.355,35.5
202109,TG,70 - 79,-1026,altersklasse_covid19,22373,2637,-4.59,11.79,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.353,35.3
202110,TG,70 - 79,-462,altersklasse_covid19,22373,2175,-2.06,9.72,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.282,28.199999999999996
202111,TG,70 - 79,425,altersklasse_covid19,22373,2600,1.9,11.62,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.245,24.5
202112,TG,70 - 79,-394,altersklasse_covid19,22373,2206,-1.76,9.86,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.765,-76.5
202113,TG,70 - 79,1439,altersklasse_covid19,22373,3645,6.43,16.29,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.361,36.1
202114,TG,70 - 79,1276,altersklasse_covid19,22373,4921,5.7,22,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.339,33.900000000000006
202115,TG,70 - 79,1054,altersklasse_covid19,22373,5975,4.71,26.71,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.418,41.8
202116,TG,70 - 79,535,altersklasse_covid19,22373,6510,2.39,29.1,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.243,24.3
202117,TG,70 - 79,-643,altersklasse_covid19,22373,5867,-2.87,26.22,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.141,-14.099999999999998
202118,TG,70 - 79,-1006,altersklasse_covid19,22373,4861,-4.5,21.73,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.228,-22.8
202119,TG,70 - 79,-1094,altersklasse_covid19,22373,3767,-4.89,16.84,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.23,-23
202120,TG,70 - 79,-1287,altersklasse_covid19,22373,2480,-5.75,11.08,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.407,-40.699999999999996
202121,TG,70 - 79,-635,altersklasse_covid19,22373,1845,-2.84,8.25,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.173,-17.299999999999997
202122,TG,70 - 79,-338,altersklasse_covid19,22373,1507,-1.51,6.74,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.08,-8
202123,TG,70 - 79,-426,altersklasse_covid19,22373,1081,-1.9,4.83,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.137,-13.700000000000001
202124,TG,70 - 79,-328,altersklasse_covid19,22373,753,-1.47,3.37,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.049,4.9
202052,TG,80+,0,altersklasse_covid19,13053,0,0,0,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202053,TG,80+,0,altersklasse_covid19,13053,0,0,0,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202101,TG,80+,221,altersklasse_covid19,13053,221,1.69,1.69,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.279,27.900000000000002
202102,TG,80+,236,altersklasse_covid19,13053,457,1.81,3.5,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.29,28.999999999999996
202103,TG,80+,838,altersklasse_covid19,13053,1295,6.42,9.92,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.451,45.1
202104,TG,80+,1263,altersklasse_covid19,13053,2558,9.68,19.6,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.386,38.6
202105,TG,80+,852,altersklasse_covid19,13053,3410,6.53,26.12,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.251,25.1
202106,TG,80+,871,altersklasse_covid19,13053,4281,6.67,32.8,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.291,29.099999999999998
202107,TG,80+,-381,altersklasse_covid19,13053,3900,-2.92,29.88,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,1.543,154.29999999999998
202108,TG,80+,-907,altersklasse_covid19,13053,2993,-6.95,22.93,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.374,37.4
202109,TG,80+,-842,altersklasse_covid19,13053,2151,-6.45,16.48,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.29,28.999999999999996
202110,TG,80+,-395,altersklasse_covid19,13053,1756,-3.03,13.45,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.241,24.099999999999998
202111,TG,80+,223,altersklasse_covid19,13053,1979,1.71,15.16,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.129,12.9
202112,TG,80+,-580,altersklasse_covid19,13053,1399,-4.44,10.72,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-1.126,-112.6
202113,TG,80+,400,altersklasse_covid19,13053,1799,3.06,13.78,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.1,10
202114,TG,80+,266,altersklasse_covid19,13053,2065,2.04,15.82,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.071,7.1
202115,TG,80+,164,altersklasse_covid19,13053,2229,1.26,17.08,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.065,6.5
202116,TG,80+,114,altersklasse_covid19,13053,2343,0.87,17.95,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.052,5.2
202117,TG,80+,-282,altersklasse_covid19,13053,2061,-2.16,15.79,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.062,-6.2
202118,TG,80+,-327,altersklasse_covid19,13053,1734,-2.51,13.28,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.074,-7.3999999999999995
202119,TG,80+,-320,altersklasse_covid19,13053,1414,-2.45,10.83,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.067,-6.7
202120,TG,80+,-565,altersklasse_covid19,13053,849,-4.33,6.5,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.179,-17.9
202121,TG,80+,-187,altersklasse_covid19,13053,662,-1.43,5.07,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.051,-5.1
202122,TG,80+,-62,altersklasse_covid19,13053,600,-0.47,4.6,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.015,-1.5
202123,TG,80+,-108,altersklasse_covid19,13053,492,-0.83,3.77,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.035,-3.5000000000000004
202124,TG,80+,-71,altersklasse_covid19,13053,421,-0.54,3.23,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.011,1.0999999999999999
202052,TI,0 - 9,0,altersklasse_covid19,29500,0,0,0,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202053,TI,0 - 9,0,altersklasse_covid19,29500,0,0,0,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202101,TI,0 - 9,3,altersklasse_covid19,29500,3,0.01,0.01,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202102,TI,0 - 9,0,altersklasse_covid19,29500,3,0,0.01,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202103,TI,0 - 9,0,altersklasse_covid19,29500,3,0,0.01,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202104,TI,0 - 9,0,altersklasse_covid19,29500,3,0,0.01,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202105,TI,0 - 9,-3,altersklasse_covid19,29500,0,-0.01,0,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.001,0.1
202106,TI,0 - 9,0,altersklasse_covid19,29500,0,0,0,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0,-0
202107,TI,0 - 9,0,altersklasse_covid19,29500,0,0,0,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0,-0
202108,TI,0 - 9,0,altersklasse_covid19,29500,0,0,0,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0,-0
202109,TI,0 - 9,0,altersklasse_covid19,29500,0,0,0,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0,-0
202110,TI,0 - 9,0,altersklasse_covid19,29500,0,0,0,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202111,TI,0 - 9,0,altersklasse_covid19,29500,0,0,0,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202112,TI,0 - 9,1,altersklasse_covid19,29500,1,0,0,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202113,TI,0 - 9,2,altersklasse_covid19,29500,3,0.01,0.01,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202114,TI,0 - 9,0,altersklasse_covid19,29500,3,0,0.01,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202115,TI,0 - 9,3,altersklasse_covid19,29500,6,0.01,0.02,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.001,0.1
202116,TI,0 - 9,4,altersklasse_covid19,29500,10,0.01,0.03,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.001,0.1
202117,TI,0 - 9,0,altersklasse_covid19,29500,10,0,0.03,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202118,TI,0 - 9,0,altersklasse_covid19,29500,10,0,0.03,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202119,TI,0 - 9,2,altersklasse_covid19,29500,12,0.01,0.04,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.001,0.1
202120,TI,0 - 9,1,altersklasse_covid19,29500,13,0,0.04,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.002,-0.2
202121,TI,0 - 9,1,altersklasse_covid19,29500,14,0,0.05,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0,-0
202122,TI,0 - 9,0,altersklasse_covid19,29500,14,0,0.05,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0,-0
202123,TI,0 - 9,0,altersklasse_covid19,29500,14,0,0.05,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202124,TI,0 - 9,0,altersklasse_covid19,29500,14,0,0.05,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202052,TI,10 - 19,0,altersklasse_covid19,33625,0,0,0,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202053,TI,10 - 19,0,altersklasse_covid19,33625,0,0,0,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202101,TI,10 - 19,64,altersklasse_covid19,33625,64,0.19,0.19,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.009,0.8999999999999999
202102,TI,10 - 19,6,altersklasse_covid19,33625,70,0.02,0.21,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.002,0.2
202103,TI,10 - 19,1,altersklasse_covid19,33625,71,0,0.21,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202104,TI,10 - 19,2,altersklasse_covid19,33625,73,0.01,0.22,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202105,TI,10 - 19,-38,altersklasse_covid19,33625,35,-0.11,0.1,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.014,1.4000000000000001
202106,TI,10 - 19,-29,altersklasse_covid19,33625,6,-0.09,0.02,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.01,1
202107,TI,10 - 19,3,altersklasse_covid19,33625,9,0.01,0.03,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.007,-0.7000000000000001
202108,TI,10 - 19,0,altersklasse_covid19,33625,9,0,0.03,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0,-0
202109,TI,10 - 19,2,altersklasse_covid19,33625,11,0.01,0.03,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.001,-0.1
202110,TI,10 - 19,0,altersklasse_covid19,33625,11,0,0.03,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202111,TI,10 - 19,-3,altersklasse_covid19,33625,8,-0.01,0.02,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.001,-0.1
202112,TI,10 - 19,9,altersklasse_covid19,33625,17,0.03,0.05,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.001,0.1
202113,TI,10 - 19,26,altersklasse_covid19,33625,43,0.08,0.13,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.005,0.5
202114,TI,10 - 19,12,altersklasse_covid19,33625,55,0.04,0.16,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.007,0.7000000000000001
202115,TI,10 - 19,10,altersklasse_covid19,33625,65,0.03,0.19,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.003,0.3
202116,TI,10 - 19,23,altersklasse_covid19,33625,88,0.07,0.26,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.004,0.4
202117,TI,10 - 19,104,altersklasse_covid19,33625,192,0.31,0.57,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.011,1.0999999999999999
202118,TI,10 - 19,170,altersklasse_covid19,33625,362,0.51,1.08,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.017,1.7000000000000002
202119,TI,10 - 19,122,altersklasse_covid19,33625,484,0.36,1.44,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.032,3.2
202120,TI,10 - 19,96,altersklasse_covid19,33625,580,0.29,1.72,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.203,-20.3
202121,TI,10 - 19,-9,altersklasse_covid19,33625,571,-0.03,1.7,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.001,0.1
202122,TI,10 - 19,-48,altersklasse_covid19,33625,523,-0.14,1.56,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.011,1.0999999999999999
202123,TI,10 - 19,205,altersklasse_covid19,33625,728,0.61,2.17,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,2.531,253.10000000000002
202124,TI,10 - 19,564,altersklasse_covid19,33625,1292,1.68,3.84,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.286,28.599999999999998
202052,TI,20 - 29,0,altersklasse_covid19,37195,0,0,0,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202053,TI,20 - 29,0,altersklasse_covid19,37195,0,0,0,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202101,TI,20 - 29,514,altersklasse_covid19,37195,514,1.38,1.38,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.075,7.5
202102,TI,20 - 29,111,altersklasse_covid19,37195,625,0.3,1.68,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.041,4.1000000000000005
202103,TI,20 - 29,5,altersklasse_covid19,37195,630,0.01,1.69,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.002,0.2
202104,TI,20 - 29,14,altersklasse_covid19,37195,644,0.04,1.73,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.002,0.2
202105,TI,20 - 29,-237,altersklasse_covid19,37195,407,-0.64,1.09,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.087,8.7
202106,TI,20 - 29,-338,altersklasse_covid19,37195,69,-0.91,0.19,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.113,11.3
202107,TI,20 - 29,35,altersklasse_covid19,37195,104,0.09,0.28,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.08,-8
202108,TI,20 - 29,-4,altersklasse_covid19,37195,100,-0.01,0.27,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.001,0.1
202109,TI,20 - 29,-5,altersklasse_covid19,37195,95,-0.01,0.26,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.001,0.1
202110,TI,20 - 29,0,altersklasse_covid19,37195,95,0,0.26,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202111,TI,20 - 29,-41,altersklasse_covid19,37195,54,-0.11,0.15,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.012,-1.2
202112,TI,20 - 29,75,altersklasse_covid19,37195,129,0.2,0.35,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.011,1.0999999999999999
202113,TI,20 - 29,179,altersklasse_covid19,37195,308,0.48,0.83,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.033,3.3000000000000003
202114,TI,20 - 29,68,altersklasse_covid19,37195,376,0.18,1.01,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.039,3.9
202115,TI,20 - 29,69,altersklasse_covid19,37195,445,0.19,1.2,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.017,1.7000000000000002
202116,TI,20 - 29,540,altersklasse_covid19,37195,985,1.45,2.65,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.083,8.3
202117,TI,20 - 29,1101,altersklasse_covid19,37195,2086,2.96,5.61,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.112,11.200000000000001
202118,TI,20 - 29,655,altersklasse_covid19,37195,2741,1.76,7.37,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.066,6.6000000000000005
202119,TI,20 - 29,358,altersklasse_covid19,37195,3099,0.96,8.33,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.093,9.3
202120,TI,20 - 29,12,altersklasse_covid19,37195,3111,0.03,8.36,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.025,-2.5
202121,TI,20 - 29,-905,altersklasse_covid19,37195,2206,-2.43,5.93,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.144,14.399999999999999
202122,TI,20 - 29,156,altersklasse_covid19,37195,2362,0.42,6.35,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.037,-3.6999999999999997
202123,TI,20 - 29,1378,altersklasse_covid19,37195,3740,3.7,10.06,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,17.012,1701.2
202124,TI,20 - 29,2697,altersklasse_covid19,37195,6437,7.25,17.31,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,1.369,136.9
202052,TI,30 - 39,0,altersklasse_covid19,39922,0,0,0,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202053,TI,30 - 39,0,altersklasse_covid19,39922,0,0,0,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202101,TI,30 - 39,627,altersklasse_covid19,39922,627,1.57,1.57,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.092,9.2
202102,TI,30 - 39,123,altersklasse_covid19,39922,750,0.31,1.88,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.046,4.6
202103,TI,30 - 39,5,altersklasse_covid19,39922,755,0.01,1.89,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.002,0.2
202104,TI,30 - 39,14,altersklasse_covid19,39922,769,0.04,1.93,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.002,0.2
202105,TI,30 - 39,-245,altersklasse_covid19,39922,524,-0.61,1.31,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.09,9
202106,TI,30 - 39,-433,altersklasse_covid19,39922,91,-1.08,0.23,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.145,14.499999999999998
202107,TI,30 - 39,23,altersklasse_covid19,39922,114,0.06,0.29,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.053,-5.3
202108,TI,30 - 39,-2,altersklasse_covid19,39922,112,-0.01,0.28,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.001,0.1
202109,TI,30 - 39,10,altersklasse_covid19,39922,122,0.03,0.31,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.003,-0.3
202110,TI,30 - 39,-1,altersklasse_covid19,39922,121,-0,0.3,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.001,-0.1
202111,TI,30 - 39,-36,altersklasse_covid19,39922,85,-0.09,0.21,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.01,-1
202112,TI,30 - 39,97,altersklasse_covid19,39922,182,0.24,0.46,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.014,1.4000000000000001
202113,TI,30 - 39,224,altersklasse_covid19,39922,406,0.56,1.02,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.042,4.2
202114,TI,30 - 39,126,altersklasse_covid19,39922,532,0.32,1.33,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.072,7.199999999999999
202115,TI,30 - 39,101,altersklasse_covid19,39922,633,0.25,1.59,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.026,2.6
202116,TI,30 - 39,815,altersklasse_covid19,39922,1448,2.04,3.63,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.125,12.5
202117,TI,30 - 39,1101,altersklasse_covid19,39922,2549,2.76,6.38,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.112,11.200000000000001
202118,TI,30 - 39,669,altersklasse_covid19,39922,3218,1.68,8.06,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.068,6.800000000000001
202119,TI,30 - 39,339,altersklasse_covid19,39922,3557,0.85,8.91,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.088,8.799999999999999
202120,TI,30 - 39,-280,altersklasse_covid19,39922,3277,-0.7,8.21,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.592,59.199999999999996
202121,TI,30 - 39,-926,altersklasse_covid19,39922,2351,-2.32,5.89,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.147,14.7
202122,TI,30 - 39,550,altersklasse_covid19,39922,2901,1.38,7.27,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.13,-13
202123,TI,30 - 39,1726,altersklasse_covid19,39922,4627,4.32,11.59,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,21.309,2130.9
202124,TI,30 - 39,3314,altersklasse_covid19,39922,7941,8.3,19.89,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,1.682,168.2
202052,TI,40 - 49,0,altersklasse_covid19,50723,0,0,0,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202053,TI,40 - 49,1,altersklasse_covid19,50723,1,0,0,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.5,50
202101,TI,40 - 49,860,altersklasse_covid19,50723,861,1.7,1.7,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.126,12.6
202102,TI,40 - 49,226,altersklasse_covid19,50723,1087,0.45,2.14,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.084,8.4
202103,TI,40 - 49,5,altersklasse_covid19,50723,1092,0.01,2.15,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.002,0.2
202104,TI,40 - 49,12,altersklasse_covid19,50723,1104,0.02,2.18,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.002,0.2
202105,TI,40 - 49,-374,altersklasse_covid19,50723,730,-0.74,1.44,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.137,13.700000000000001
202106,TI,40 - 49,-613,altersklasse_covid19,50723,117,-1.21,0.23,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.205,20.5
202107,TI,40 - 49,37,altersklasse_covid19,50723,154,0.07,0.3,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.084,-8.4
202108,TI,40 - 49,12,altersklasse_covid19,50723,166,0.02,0.33,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.003,-0.3
202109,TI,40 - 49,-3,altersklasse_covid19,50723,163,-0.01,0.32,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.001,0.1
202110,TI,40 - 49,-2,altersklasse_covid19,50723,161,-0,0.32,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.002,-0.2
202111,TI,40 - 49,-37,altersklasse_covid19,50723,124,-0.07,0.24,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,-0.011,-1.0999999999999999
202112,TI,40 - 49,207,altersklasse_covid19,50723,331,0.41,0.65,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.031,3.1
202113,TI,40 - 49,443,altersklasse_covid19,50723,774,0.87,1.53,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.082,8.200000000000001
202114,TI,40 - 49,229,altersklasse_covid19,50723,1003,0.45,1.98,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.13,13
202115,TI,40 - 49,209,altersklasse_covid19,50723,1212,0.41,2.39,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.053,5.3
202116,TI,40 - 49,904,altersklasse_covid19,50723,2116,1.78,4.17,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.138,13.8
202117,TI,40 - 49,1390,altersklasse_covid19,50723,3506,2.74,6.91,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.141,14.099999999999998
202118,TI,40 - 49,783,altersklasse_covid19,50723,4289,1.54,8.46,COVID19PartiallyVaccPersons,2021-06-25_09-42-12,detailed,0.079,7.9
