sex,geoRegion,datum,entries,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
female,CH07,202042,309,2306,0.49,49,180350,171.33,1278.62,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-42,208,115.33,205.9,5.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH01,202042,0,11,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-42,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH02,202042,1,7,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-42,-1,NA,-50,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH03,202042,1,3,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-42,1,NA,NA,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH04,202042,1,9,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-42,1,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH05,202042,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-42,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH06,202042,0,4,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-42,-1,NA,-100,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH07,202042,0,1,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-42,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH01,202043,6819,22045,0.492,49.2,810627,841.2,2719.5,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-43,3692,455.45,118.1,0.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH02,202043,4370,11593,0.495,49.5,931877,468.95,1244.05,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-43,2219,238.13,103.2,-0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH03,202043,1513,5270,0.514,51.4,581620,260.14,906.09,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-43,787,135.32,108.4,-0.8000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH04,202043,2773,9461,0.514,51.4,766679,361.69,1234.02,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-43,1191,155.35,75.3,-2.500000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH05,202043,2087,5729,0.504,50.4,594186,351.24,964.18,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-43,1082,182.1,107.7,-0.20000000000000284,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH06,202043,1522,4349,0.513,51.300000000000004,412733,368.76,1053.71,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-43,605,146.58,66,-0.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH07,202043,707,2915,0.465,46.5,171141,413.11,1703.27,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-43,385,224.96,119.6,-4.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH01,202043,7053,23907,0.508,50.8,844124,835.54,2832.17,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-43,3710,439.51,111,-0.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH02,202043,4464,12111,0.505,50.5,954707,467.58,1268.56,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-43,2318,242.8,108,0.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH03,202043,1431,5052,0.486,48.6,589537,242.73,856.94,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-43,768,130.27,115.8,0.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH04,202043,2622,8849,0.486,48.6,772596,339.38,1145.36,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-43,1271,164.51,94.1,2.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH05,202043,2052,5551,0.496,49.6,589627,348.02,941.44,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-43,1072,181.81,109.4,0.20000000000000284,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH06,202043,1443,4068,0.487,48.699999999999996,406229,355.22,1001.41,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-43,588,144.75,68.8,0.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH07,202043,812,3118,0.535,53.5,180350,450.24,1728.86,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-43,503,278.91,162.8,4.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH01,202043,0,11,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-43,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH02,202043,1,8,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-43,0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH03,202043,2,5,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-43,1,NA,100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH04,202043,0,9,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-43,-1,NA,-100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH05,202043,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-43,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH06,202043,0,4,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-43,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH07,202043,0,1,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-43,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH01,202044,9570,31615,0.472,47.199999999999996,810627,1180.57,3900.07,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-44,2751,339.37,40.3,-2.000000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH02,202044,6256,17849,0.475,47.5,931877,671.33,1915.38,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-44,1886,202.38,43.2,-2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH03,202044,2028,7298,0.506,50.6,581620,348.68,1254.77,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-44,515,88.54,34,-0.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH04,202044,3464,12925,0.495,49.5,766679,451.82,1685.84,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-44,691,90.13,24.9,-1.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH05,202044,2745,8474,0.496,49.6,594186,461.98,1426.15,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-44,658,110.74,31.5,-0.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH06,202044,1812,6161,0.505,50.5,412733,439.02,1492.73,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-44,290,70.26,19.1,-0.8000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH07,202044,1125,4040,0.503,50.3,171141,657.35,2360.63,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-44,418,244.24,59.1,3.799999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH01,202044,10713,34620,0.528,52.800000000000004,844124,1269.13,4101.29,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-44,3660,433.59,51.9,2.000000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH02,202044,6924,19035,0.525,52.5,954707,725.25,1993.81,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-44,2460,257.67,55.1,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH03,202044,1974,7026,0.493,49.3,589537,334.84,1191.78,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-44,543,92.11,37.9,0.6999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH04,202044,3531,12380,0.505,50.5,772596,457.03,1602.39,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-44,909,117.65,34.7,1.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH05,202044,2790,8341,0.504,50.4,589627,473.18,1414.62,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-44,738,125.16,36,0.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH06,202044,1775,5843,0.495,49.5,406229,436.95,1438.35,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-44,332,81.73,23,0.8000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH07,202044,1113,4231,0.497,49.7,180350,617.13,2345.99,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-44,301,166.89,37.1,-3.799999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH01,202044,4,15,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-44,4,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH02,202044,0,8,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-44,-1,NA,-100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH03,202044,2,7,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-44,0,NA,0,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH04,202044,1,10,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-44,1,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH05,202044,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-44,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH06,202044,0,4,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-44,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH07,202044,0,1,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-44,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH01,202045,8653,40268,0.46,46,810627,1067.45,4967.51,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-45,-917,-113.12,-9.6,-1.1999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH02,202045,5814,23663,0.47,47,931877,623.9,2539.28,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-45,-442,-47.43,-7.1,-0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH03,202045,1895,9193,0.503,50.3,581620,325.81,1580.59,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-45,-133,-22.87,-6.6,-0.30000000000000426,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH04,202045,2986,15911,0.485,48.5,766679,389.47,2075.31,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-45,-478,-62.35,-13.8,-1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH05,202045,2413,10887,0.481,48.1,594186,406.1,1832.25,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-45,-332,-55.88,-12.1,-1.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH06,202045,1423,7584,0.499,49.9,412733,344.77,1837.51,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-45,-389,-94.25,-21.5,-0.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH07,202045,1099,5139,0.495,49.5,171141,642.16,3002.79,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-45,-26,-15.19,-2.3,-0.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH01,202045,10145,44765,0.54,54,844124,1201.84,5303.13,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-45,-568,-67.29,-5.3,1.1999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH02,202045,6558,25593,0.53,53,954707,686.91,2680.72,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-45,-366,-38.34,-5.3,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH03,202045,1873,8899,0.497,49.7,589537,317.71,1509.49,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-45,-101,-17.13,-5.1,0.4000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH04,202045,3169,15549,0.515,51.5,772596,410.18,2012.57,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-45,-362,-46.85,-10.3,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH05,202045,2604,10945,0.519,51.9,589627,441.64,1856.26,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-45,-186,-31.54,-6.7,1.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH06,202045,1431,7274,0.501,50.1,406229,352.26,1790.62,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-45,-344,-84.69,-19.4,0.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH07,202045,1122,5353,0.505,50.5,180350,622.12,2968.12,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-45,9,4.99,0.8,0.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH01,202045,1,16,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-45,-3,NA,-75,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH02,202045,3,11,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-45,3,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH03,202045,1,8,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-45,-1,NA,-50,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH04,202045,0,10,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-45,-1,NA,-100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH05,202045,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-45,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH06,202045,0,4,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-45,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH07,202045,0,1,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-45,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH01,202046,5990,46258,0.449,44.9,810627,738.93,5706.45,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-46,-2663,-328.52,-30.8,-1.1000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH02,202046,4008,27671,0.464,46.400000000000006,931877,430.1,2969.38,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-46,-1806,-193.8,-31.1,-0.5999999999999943,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH03,202046,1853,11046,0.5,50,581620,318.59,1899.18,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-46,-42,-7.22,-2.2,-0.29999999999999716,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH04,202046,2419,18330,0.481,48.1,766679,315.52,2390.83,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-46,-567,-73.95,-19,-0.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH05,202046,1963,12850,0.461,46.1,594186,330.37,2162.62,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-46,-450,-75.73,-18.6,-2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH06,202046,1196,8780,0.481,48.1,412733,289.78,2127.28,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-46,-227,-54.99,-16,-1.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH07,202046,969,6108,0.457,45.7,171141,566.2,3568.99,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-46,-130,-75.96,-11.8,-3.799999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH01,202046,7353,52118,0.551,55.1,844124,871.08,6174.21,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-46,-2792,-330.76,-27.5,1.1000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH02,202046,4615,30208,0.535,53.5,954707,483.39,3164.11,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-46,-1943,-203.52,-29.6,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH03,202046,1856,10755,0.5,50,589537,314.82,1824.31,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-46,-17,-2.89,-0.9,0.29999999999999716,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH04,202046,2608,18157,0.519,51.9,772596,337.56,2350.13,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-46,-561,-72.62,-17.7,0.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH05,202046,2299,13244,0.539,53.900000000000006,589627,389.91,2246.17,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-46,-305,-51.73,-11.7,2.000000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH06,202046,1289,8563,0.519,51.9,406229,317.31,2107.92,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-46,-142,-34.95,-9.9,1.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH07,202046,1152,6505,0.543,54.300000000000004,180350,638.76,3606.88,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-46,30,16.64,2.7,3.8000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH01,202046,5,21,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-46,4,NA,400,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH02,202046,6,17,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-46,3,NA,100,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH03,202046,0,8,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-46,-1,NA,-100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH04,202046,2,12,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-46,2,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH05,202046,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-46,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH06,202046,0,4,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-46,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH07,202046,0,1,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-46,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH01,202047,3369,49627,0.459,45.9,810627,415.6,6122.05,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-47,-2621,-323.33,-43.8,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH02,202047,2717,30388,0.445,44.5,931877,291.56,3260.95,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-47,-1291,-138.54,-32.2,-1.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH03,202047,1863,12909,0.491,49.1,581620,320.31,2219.49,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-47,10,1.72,0.5,-0.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH04,202047,2274,20604,0.474,47.4,766679,296.6,2687.44,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-47,-145,-18.92,-6,-0.7000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH05,202047,1902,14752,0.467,46.7,594186,320.1,2482.72,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-47,-61,-10.27,-3.1,0.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH06,202047,1096,9876,0.466,46.6,412733,265.55,2392.83,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-47,-100,-24.23,-8.4,-1.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH07,202047,752,6860,0.454,45.4,171141,439.4,4008.39,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-47,-217,-126.8,-22.4,-0.30000000000000426,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH01,202047,3965,56083,0.541,54.1,844124,469.72,6643.93,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-47,-3388,-401.36,-46.1,-1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH02,202047,3385,33593,0.555,55.50000000000001,954707,354.56,3518.67,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-47,-1230,-128.83,-26.7,2.000000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH03,202047,1935,12690,0.509,50.9,589537,328.22,2152.54,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-47,79,13.4,4.3,0.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH04,202047,2522,20679,0.526,52.6,772596,326.43,2676.56,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-47,-86,-11.13,-3.3,0.7000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH05,202047,2173,15417,0.533,53.300000000000004,589627,368.54,2614.7,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-47,-126,-21.37,-5.5,-0.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH06,202047,1256,9819,0.534,53.400000000000006,406229,309.19,2417.11,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-47,-33,-8.12,-2.6,1.500000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH07,202047,903,7408,0.546,54.6,180350,500.69,4107.57,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-47,-249,-138.07,-21.6,0.29999999999999716,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH01,202047,0,21,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-47,-5,NA,-100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH02,202047,0,17,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-47,-6,NA,-100,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH03,202047,0,8,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-47,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH04,202047,1,13,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-47,-1,NA,-50,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH05,202047,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-47,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH06,202047,0,4,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-47,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,CH07,202047,0,1,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-47,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH01,202048,2207,51834,0.446,44.6,810627,272.26,6394.31,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-48,-1162,-143.34,-34.5,-1.2999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH02,202048,2388,32776,0.454,45.4,931877,256.26,3517.2,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-48,-329,-35.3,-12.1,0.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH03,202048,1793,14702,0.47,47,581620,308.28,2527.77,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-48,-70,-12.03,-3.8,-2.1000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH04,202048,2203,22807,0.485,48.5,766679,287.34,2974.78,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-48,-71,-9.26,-3.1,1.1000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH05,202048,1877,16629,0.461,46.1,594186,315.89,2798.62,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-48,-25,-4.21,-1.3,-0.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH06,202048,964,10840,0.472,47.199999999999996,412733,233.57,2626.4,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-48,-132,-31.98,-12,0.5999999999999943,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,CH07,202048,681,7541,0.453,45.300000000000004,171141,397.92,4406.31,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-48,-71,-41.48,-9.4,-0.09999999999999432,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,CH01,202048,2735,58818,0.553,55.300000000000004,844124,324,6967.93,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2020-48,-1230,-145.72,-31,1.2000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
