geoRegion,date,sumTotal,pop,per100PersonsTotal,type,version
UR,2021-06-01,26950,36703,73.43,COVID19VaccDosesContingent,2021-06-23_00-00-00
UR,2021-06-02,26950,36703,73.43,COVID19VaccDosesContingent,2021-06-23_00-00-00
UR,2021-06-03,26950,36703,73.43,COVID19VaccDosesContingent,2021-06-23_00-00-00
UR,2021-06-04,26950,36703,73.43,COVID19VaccDosesContingent,2021-06-23_00-00-00
UR,2021-06-05,26950,36703,73.43,COVID19VaccDosesContingent,2021-06-23_00-00-00
UR,2021-06-06,26950,36703,73.43,COVID19VaccDosesContingent,2021-06-23_00-00-00
UR,2021-06-07,26950,36703,73.43,COVID19VaccDosesContingent,2021-06-23_00-00-00
UR,2021-06-08,26950,36703,73.43,COVID19VaccDosesContingent,2021-06-23_00-00-00
UR,2021-06-09,26950,36703,73.43,COVID19VaccDosesContingent,2021-06-23_00-00-00
UR,2021-06-10,26950,36703,73.43,COVID19VaccDosesContingent,2021-06-23_00-00-00
UR,2021-06-11,26950,36703,73.43,COVID19VaccDosesContingent,2021-06-23_00-00-00
UR,2021-06-12,26950,36703,73.43,COVID19VaccDosesContingent,2021-06-23_00-00-00
UR,2021-06-13,28950,36703,78.88,COVID19VaccDosesContingent,2021-06-23_00-00-00
UR,2021-06-14,28950,36703,78.88,COVID19VaccDosesContingent,2021-06-23_00-00-00
UR,2021-06-15,28950,36703,78.88,COVID19VaccDosesContingent,2021-06-23_00-00-00
UR,2021-06-16,29925,36703,81.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
UR,2021-06-17,29925,36703,81.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
UR,2021-06-18,29925,36703,81.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
UR,2021-06-19,29925,36703,81.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
UR,2021-06-20,32025,36703,87.25,COVID19VaccDosesContingent,2021-06-23_00-00-00
UR,2021-06-21,32025,36703,87.25,COVID19VaccDosesContingent,2021-06-23_00-00-00
UR,2021-06-22,32025,36703,87.25,COVID19VaccDosesContingent,2021-06-23_00-00-00
UR,2021-06-23,32025,36703,87.25,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-01-29,43425,805098,5.39,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-01-30,43425,805098,5.39,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-01-31,43425,805098,5.39,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-01,43425,805098,5.39,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-02,43425,805098,5.39,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-03,65975,805098,8.19,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-04,65975,805098,8.19,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-05,65975,805098,8.19,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-06,65975,805098,8.19,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-07,65975,805098,8.19,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-08,65975,805098,8.19,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-09,65975,805098,8.19,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-10,66950,805098,8.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-11,66950,805098,8.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-12,66950,805098,8.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-13,66950,805098,8.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-14,66950,805098,8.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-15,66950,805098,8.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-16,66950,805098,8.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-17,74750,805098,9.28,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-18,74750,805098,9.28,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-19,74750,805098,9.28,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-20,74750,805098,9.28,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-21,74750,805098,9.28,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-22,74750,805098,9.28,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-23,74750,805098,9.28,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-24,82550,805098,10.25,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-25,82550,805098,10.25,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-26,82550,805098,10.25,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-27,82550,805098,10.25,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-02-28,98650,805098,12.25,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-01,98650,805098,12.25,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-02,98650,805098,12.25,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-03,111325,805098,13.83,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-04,111325,805098,13.83,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-05,111325,805098,13.83,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-06,111325,805098,13.83,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-07,111325,805098,13.83,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-08,111325,805098,13.83,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-09,111325,805098,13.83,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-10,115225,805098,14.31,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-11,115225,805098,14.31,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-12,115225,805098,14.31,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-13,115225,805098,14.31,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-14,115225,805098,14.31,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-15,115225,805098,14.31,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-16,115225,805098,14.31,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-17,118150,805098,14.68,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-18,118150,805098,14.68,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-19,118150,805098,14.68,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-20,118150,805098,14.68,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-21,148550,805098,18.45,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-22,148550,805098,18.45,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-23,148550,805098,18.45,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-24,154400,805098,19.18,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-25,154400,805098,19.18,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-26,154400,805098,19.18,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-27,154400,805098,19.18,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-28,154400,805098,19.18,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-29,154400,805098,19.18,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-30,154400,805098,19.18,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-03-31,190575,805098,23.67,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-01,190575,805098,23.67,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-02,190575,805098,23.67,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-03,190575,805098,23.67,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-04,190575,805098,23.67,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-05,190575,805098,23.67,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-06,190575,805098,23.67,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-07,203250,805098,25.25,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-08,203250,805098,25.25,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-09,203250,805098,25.25,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-10,203250,805098,25.25,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-11,203250,805098,25.25,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-12,203250,805098,25.25,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-13,203250,805098,25.25,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-14,216900,805098,26.94,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-15,216900,805098,26.94,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-16,216900,805098,26.94,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-17,216900,805098,26.94,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-18,216900,805098,26.94,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-19,216900,805098,26.94,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-20,216900,805098,26.94,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-21,261750,805098,32.51,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-22,261750,805098,32.51,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-23,261750,805098,32.51,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-24,261750,805098,32.51,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-25,261750,805098,32.51,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-26,261750,805098,32.51,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-27,261750,805098,32.51,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-28,277350,805098,34.45,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-29,277350,805098,34.45,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-04-30,277350,805098,34.45,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-01,277350,805098,34.45,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-02,325350,805098,40.41,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-03,325350,805098,40.41,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-04,325350,805098,40.41,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-05,337050,805098,41.86,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-06,337050,805098,41.86,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-07,337050,805098,41.86,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-08,337050,805098,41.86,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-09,337050,805098,41.86,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-10,337050,805098,41.86,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-11,337050,805098,41.86,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-12,348750,805098,43.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-13,348750,805098,43.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-14,348750,805098,43.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-15,348750,805098,43.32,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-16,421450,805098,52.35,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-17,421450,805098,52.35,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-18,421450,805098,52.35,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-19,432175,805098,53.68,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-20,432175,805098,53.68,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-21,432175,805098,53.68,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-22,432175,805098,53.68,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-23,432175,805098,53.68,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-24,432175,805098,53.68,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-25,432175,805098,53.68,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-26,443875,805098,55.13,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-27,443875,805098,55.13,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-28,443875,805098,55.13,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-29,443875,805098,55.13,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-30,546875,805098,67.93,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-05-31,546875,805098,67.93,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-06-01,546875,805098,67.93,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-06-02,556625,805098,69.14,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-06-03,556625,805098,69.14,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-06-04,556625,805098,69.14,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-06-05,556625,805098,69.14,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-06-06,556625,805098,69.14,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-06-07,556625,805098,69.14,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-06-08,556625,805098,69.14,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-06-09,566375,805098,70.35,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-06-10,566375,805098,70.35,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-06-11,566375,805098,70.35,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-06-12,566375,805098,70.35,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-06-13,614575,805098,76.34,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-06-14,614575,805098,76.34,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-06-15,614575,805098,76.34,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-06-16,623350,805098,77.43,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-06-17,623350,805098,77.43,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-06-18,623350,805098,77.43,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-06-19,623350,805098,77.43,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-06-20,665875,805098,82.71,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-06-21,665875,805098,82.71,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-06-22,665875,805098,82.71,COVID19VaccDosesContingent,2021-06-23_00-00-00
VD,2021-06-23,676625,805098,84.04,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-01-29,21950,345525,6.35,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-01-30,21950,345525,6.35,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-01-31,21950,345525,6.35,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-01,21950,345525,6.35,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-02,21950,345525,6.35,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-03,32925,345525,9.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-04,32925,345525,9.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-05,32925,345525,9.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-06,32925,345525,9.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-07,32925,345525,9.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-08,32925,345525,9.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-09,32925,345525,9.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-10,32925,345525,9.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-11,32925,345525,9.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-12,32925,345525,9.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-13,32925,345525,9.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-14,32925,345525,9.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-15,32925,345525,9.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-16,32925,345525,9.53,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-17,36825,345525,10.66,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-18,36825,345525,10.66,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-19,36825,345525,10.66,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-20,36825,345525,10.66,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-21,36825,345525,10.66,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-22,36825,345525,10.66,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-23,36825,345525,10.66,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-24,40725,345525,11.79,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-25,40725,345525,11.79,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-26,40725,345525,11.79,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-27,40725,345525,11.79,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-02-28,48525,345525,14.04,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-01,48525,345525,14.04,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-02,48525,345525,14.04,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-03,54375,345525,15.74,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-04,54375,345525,15.74,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-05,54375,345525,15.74,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-06,54375,345525,15.74,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-07,54375,345525,15.74,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-08,54375,345525,15.74,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-09,54375,345525,15.74,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-10,57300,345525,16.58,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-11,57300,345525,16.58,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-12,57300,345525,16.58,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-13,57300,345525,16.58,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-14,57300,345525,16.58,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-15,57300,345525,16.58,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-16,57300,345525,16.58,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-17,58275,345525,16.87,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-18,58275,345525,16.87,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-19,58275,345525,16.87,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-20,58275,345525,16.87,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-21,72975,345525,21.12,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-22,72975,345525,21.12,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-23,72975,345525,21.12,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-24,75900,345525,21.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-25,75900,345525,21.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-26,75900,345525,21.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-27,75900,345525,21.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-28,75900,345525,21.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-29,75900,345525,21.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-30,75900,345525,21.97,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-03-31,93050,345525,26.93,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-01,93050,345525,26.93,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-02,93050,345525,26.93,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-03,93050,345525,26.93,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-04,93050,345525,26.93,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-05,93050,345525,26.93,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-06,93050,345525,26.93,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-07,99875,345525,28.91,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-08,99875,345525,28.91,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-09,99875,345525,28.91,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-10,99875,345525,28.91,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-11,99875,345525,28.91,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-12,99875,345525,28.91,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-13,99875,345525,28.91,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-14,106700,345525,30.88,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-15,106700,345525,30.88,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-16,106700,345525,30.88,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-17,106700,345525,30.88,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-18,106700,345525,30.88,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-19,106700,345525,30.88,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-20,106700,345525,30.88,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-21,127150,345525,36.8,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-22,127150,345525,36.8,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-23,127150,345525,36.8,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-24,127150,345525,36.8,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-25,127150,345525,36.8,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-26,127150,345525,36.8,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-27,127150,345525,36.8,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-28,133975,345525,38.77,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-29,133975,345525,38.77,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-04-30,133975,345525,38.77,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-01,133975,345525,38.77,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-02,153575,345525,44.45,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-03,153575,345525,44.45,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-04,153575,345525,44.45,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-05,157475,345525,45.58,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-06,157475,345525,45.58,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-07,157475,345525,45.58,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-08,157475,345525,45.58,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-09,157475,345525,45.58,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-10,157475,345525,45.58,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-11,157475,345525,45.58,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-12,162350,345525,46.99,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-13,162350,345525,46.99,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-14,162350,345525,46.99,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-15,162350,345525,46.99,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-16,192050,345525,55.58,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-17,192050,345525,55.58,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-18,192050,345525,55.58,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-19,196925,345525,56.99,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-20,196925,345525,56.99,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-21,196925,345525,56.99,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-22,196925,345525,56.99,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-23,196925,345525,56.99,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-24,196925,345525,56.99,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-25,196925,345525,56.99,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-26,201800,345525,58.4,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-27,201800,345525,58.4,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-28,201800,345525,58.4,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-29,201800,345525,58.4,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-30,241700,345525,69.95,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-05-31,241700,345525,69.95,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-06-01,241700,345525,69.95,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-06-02,245600,345525,71.08,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-06-03,245600,345525,71.08,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-06-04,245600,345525,71.08,COVID19VaccDosesContingent,2021-06-23_00-00-00
VS,2021-06-05,245600,345525,71.08,COVID19VaccDosesContingent,2021-06-23_00-00-00
