date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202118,AI,all,294,indication,16128,2428,15.2,1.001,100.1,100,1.82,15.05,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,AR,all,1157,indication,55445,8248,14.899999999999999,1,100,100,2.09,14.88,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,BE,all,15469,indication,1039474,131466,12.6,1,100,100.1,1.49,12.65,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,BL,all,4060,indication,289468,41463,14.3,1,100,99.9,1.4,14.32,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,BS,all,1811,indication,195844,23702,12.200000000000001,1.001,100.1,100,0.92,12.1,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,FL,all,254,indication,38747,4437,11.5,1,100.00000000000001,99.9,0.66,11.45,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,FR,all,4702,indication,321783,36396,11.4,1,100,100,1.46,11.31,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,GE,all,7624,indication,504128,75450,15,0.999,99.9,99.9,1.51,14.97,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,GL,all,1,indication,40590,5427,13.3,1,100,99.9,0,13.37,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,GR,all,2643,indication,199021,27866,14,1,100,100,1.33,14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,JU,all,1061,indication,73584,9222,12.5,1,100,100.1,1.44,12.53,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,LU,all,6663,indication,413120,54378,13.2,1.0010000000000001,100.10000000000001,100,1.61,13.16,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,NE,all,3339,indication,176496,26683,15.1,1,100,100,1.89,15.12,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,NW,all,945,indication,43087,6122,14.2,0.999,99.9,99.9,2.19,14.21,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,SG,all,9611,indication,510734,67682,13.299999999999999,1,100.00000000000001,100,1.88,13.25,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,SH,all,1534,indication,82348,11645,14.1,0.999,99.89999999999999,100,1.86,14.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,SO,all,2854,indication,275247,36870,13.5,1.001,100.1,99.89999999999999,1.04,13.4,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,SZ,all,1247,indication,160480,18535,11.6,1,100,100.2,0.78,11.55,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,TG,all,4592,indication,279547,36459,13,1.001,100.10000000000001,99.9,1.64,13.04,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,TI,all,5724,indication,351491,51065,14.5,1,100,99.89999999999999,1.63,14.53,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,UR,all,821,indication,36703,6077,16.5,1.001,100.10000000000001,100,2.24,16.56,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,VD,all,8661,indication,805098,100494,12.4,1,100,100.10000000000001,1.08,12.48,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,ZG,all,2452,indication,127642,18601,14.5,0.999,99.9,100.10000000000001,1.92,14.57,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202118,ZH,all,20767,indication,1539275,153543,9.9,1,100.00000000000001,100,1.35,9.98,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,AG,all,14229,indication,685845,107063,15.6,1,100,99.89999999999999,2.07,15.61,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,AI,all,74,indication,16128,2502,15.5,1.0010000000000001,100.10000000000001,100,0.46,15.51,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,AR,all,1107,indication,55445,9355,16.8,1,100,99.9,2,16.87,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,BE,all,24697,indication,1039474,156163,15,1.001,100.10000000000001,100,2.38,15.02,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,BL,all,11882,indication,289468,53345,18.4,1,100,100,4.1,18.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,BS,all,2559,indication,195844,26261,13.4,1,100,100.10000000000001,1.31,13.41,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,FL,all,1367,indication,38747,5804,14.9,1.001,100.1,100.1,3.53,14.98,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,FR,all,5280,indication,321783,41676,13,1,100,99.89999999999999,1.64,12.95,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,GE,all,9536,indication,504128,84986,16.9,1,100,100.1,1.89,16.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,GL,all,132,indication,40590,5559,13.7,1,100,99.89999999999999,0.33,13.7,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,GR,all,6551,indication,199021,34417,17.3,1.0010000000000001,100.1,99.9,3.29,17.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,JU,all,1475,indication,73584,10697,14.600000000000001,0.999,99.9,99.9,2,14.54,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,LU,all,6151,indication,413120,60529,14.7,1.001,100.1,100,1.49,14.65,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,NE,all,4576,indication,176496,31259,17.7,1,100.00000000000001,99.9,2.59,17.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,NW,all,835,indication,43087,6957,16.1,0.999,99.9,100,1.94,16.15,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,SG,all,10547,indication,510734,78229,15.299999999999999,0.999,99.89999999999999,100,2.07,15.32,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,SH,all,3939,indication,82348,15584,18.9,1,100,100,4.78,18.92,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,SO,all,7358,indication,275247,44228,16,0.999,99.9,99.9,2.67,16.07,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,SZ,all,1573,indication,160480,20108,12.4,1.001,100.10000000000001,100,0.98,12.53,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,TG,all,4851,indication,279547,41310,14.799999999999999,1.0010000000000001,100.1,100.1,1.74,14.78,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,TI,all,7469,indication,351491,58534,16.6,1,100,99.9,2.12,16.65,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,UR,all,556,indication,36703,6633,18,1.001,100.1,100,1.51,18.07,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,VD,all,9146,indication,805098,109640,13.5,1,100,100,1.14,13.62,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,ZG,all,2743,indication,127642,21344,16.8,1,100,100,2.15,16.72,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202119,ZH,all,37196,indication,1539275,190739,12.4,1,100.00000000000001,99.8,2.42,12.39,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,AG,all,21310,indication,685845,128373,18.6,0.999,99.9,99.89999999999999,3.11,18.72,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,AI,all,451,indication,16128,2953,18.2,1.001,100.1,100,2.8,18.31,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,AR,all,639,indication,55445,9994,18.1,1,100,100.1,1.15,18.03,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,BE,all,33265,indication,1039474,189428,18.3,1,100,100,3.2,18.22,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,BL,all,11758,indication,289468,65103,22.5,1,100,99.89999999999999,4.06,22.49,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,BS,all,9095,indication,195844,35356,18,0.999,99.9,100,4.64,18.05,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,FL,all,1868,indication,38747,7672,19.8,1,100,100,4.82,19.8,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,FR,all,5385,indication,321783,47061,14.6,1,100,100.1,1.67,14.63,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,GE,all,18532,indication,504128,103518,20.6,1,100,100.1,3.68,20.53,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,GL,all,841,indication,40590,6400,15.799999999999999,1,100,100,2.07,15.77,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,GR,all,4940,indication,199021,39357,19.8,1,100,100,2.48,19.78,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,JU,all,1555,indication,73584,12252,16.6,1.001,100.1,100.1,2.11,16.65,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,LU,all,7833,indication,413120,68362,16.599999999999998,1,100,100,1.9,16.55,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,NE,all,5140,indication,176496,36399,20.6,1,100,99.9,2.91,20.62,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,NW,all,866,indication,43087,7823,18.2,1,100,100.1,2.01,18.16,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,SG,all,9996,indication,510734,88225,17.3,1,100,100.1,1.96,17.27,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,SH,all,3015,indication,82348,18599,22.6,1.001,100.1,100,3.66,22.59,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,SO,all,5508,indication,275247,49736,18.099999999999998,0.999,99.9,99.9,2,18.07,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,SZ,all,3643,indication,160480,23751,14.700000000000001,1.001,100.1,100,2.27,14.8,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,TG,all,5985,indication,279547,47295,17,0.999,99.89999999999999,99.89999999999999,2.14,16.92,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,TI,all,12908,indication,351491,71442,20.299999999999997,1.0010000000000001,100.10000000000001,100,3.67,20.33,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,UR,all,736,indication,36703,7369,20.1,1,100,100,2.01,20.08,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,VD,all,16645,indication,805098,126285,15.6,1,100,100.1,2.07,15.69,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,ZG,all,3251,indication,127642,24595,19.2,0.999,99.9,100,2.55,19.27,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202120,ZH,all,54270,indication,1539275,245009,15.9,1.001,100.1,100,3.53,15.92,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,AG,all,16835,indication,685845,145208,21.099999999999998,1,100,99.9,2.45,21.17,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,AI,all,479,indication,16128,3432,21.3,1,100,100,2.97,21.28,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,AR,all,888,indication,55445,10882,19.599999999999998,1,100,100,1.6,19.63,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,BE,all,38325,indication,1039474,227753,22,0.999,99.9,100,3.69,21.91,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,BL,all,9848,indication,289468,74951,25.9,1,100,100.10000000000001,3.4,25.89,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,BS,all,7318,indication,195844,42674,21.8,0.999,99.9,100,3.74,21.79,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,FL,all,1058,indication,38747,8730,22.5,1,100,100.10000000000001,2.73,22.53,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,FR,all,6501,indication,321783,53562,16.7,1.0010000000000001,100.10000000000001,100.1,2.02,16.65,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,GE,all,16259,indication,504128,119777,23.8,1,100,100,3.23,23.76,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,GL,all,1388,indication,40590,7788,19.2,1.002,100.2,100,3.42,19.19,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,GR,all,6342,indication,199021,45699,23,1,100,100.10000000000001,3.19,22.96,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,JU,all,1881,indication,73584,14133,19.1,1.001,100.1,100.1,2.56,19.21,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,LU,all,13688,indication,413120,82050,19.9,1,100,100,3.31,19.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,NE,all,4557,indication,176496,40956,23.3,0.9990000000000001,99.9,99.89999999999999,2.58,23.21,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,NW,all,891,indication,43087,8714,20.2,1,100,100,2.07,20.22,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,SG,all,9036,indication,510734,97261,19,1.001,100.1,100.1,1.77,19.04,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,SH,all,2540,indication,82348,21139,25.7,1,100,100.10000000000001,3.08,25.67,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,SO,all,7362,indication,275247,57098,20.8,0.999,99.9,99.89999999999999,2.67,20.74,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,SZ,all,4788,indication,160480,28539,17.8,1.0010000000000001,100.10000000000001,100.1,2.98,17.78,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,TG,all,7511,indication,279547,54806,19.5,1.001,100.1,99.89999999999999,2.69,19.61,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,TI,all,15456,indication,351491,86898,24.7,1,100,99.9,4.4,24.72,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,UR,all,710,indication,36703,8079,21.9,1.0010000000000001,100.10000000000001,100,1.93,22.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,VD,all,22368,indication,805098,148653,18.4,1,100,100.00000000000001,2.78,18.46,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,ZG,all,2197,indication,127642,26792,20.9,1.0010000000000001,100.1,100,1.72,20.99,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202121,ZH,all,49286,indication,1539275,294295,19.2,1,100,100.1,3.2,19.12,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,AG,all,25274,indication,685845,170482,24.9,0.999,99.89999999999999,100.1,3.69,24.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,AI,all,372,indication,16128,3804,23.6,1.0010000000000001,100.1,100.1,2.31,23.59,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,AR,all,1245,indication,55445,12127,21.900000000000002,1,100,100,2.25,21.87,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,BE,all,47760,indication,1039474,275513,26.5,1,100,100,4.59,26.51,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,BL,all,7553,indication,289468,82504,28.5,0.999,99.9,99.9,2.61,28.5,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,BS,all,8702,indication,195844,51376,26.2,1,100,99.89999999999999,4.44,26.23,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,FL,all,1087,indication,38747,9817,25.3,1,99.99999999999999,100,2.81,25.34,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,FR,all,4746,indication,321783,58308,18.1,1.001,100.1,100,1.47,18.12,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,GE,all,16933,indication,504128,136710,27.1,1,100,100,3.36,27.12,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,GL,all,2059,indication,40590,9847,24.2,0.999,99.89999999999999,100.00000000000001,5.07,24.26,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,GR,all,5411,indication,199021,51110,25.7,0.999,99.9,100.1,2.72,25.68,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,JU,all,2221,indication,73584,16354,22.2,1,100,100.1,3.02,22.22,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,LU,all,14694,indication,413120,96744,23.3,1,100,100,3.56,23.42,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,NE,all,2515,indication,176496,43471,24.599999999999998,1.001,100.1,100,1.42,24.63,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,NW,all,1532,indication,43087,10246,23.8,1.001,100.1,100,3.56,23.78,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,SG,all,8829,indication,510734,106090,20.8,0.999,99.9,100.1,1.73,20.77,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,SH,all,3033,indication,82348,24172,29.3,1,100,99.9,3.68,29.35,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,SO,all,9120,indication,275247,66218,24,0.998,99.8,100,3.31,24.06,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,SZ,all,5829,indication,160480,34368,21.4,1,100,100.10000000000001,3.63,21.42,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,TG,all,8412,indication,279547,63218,22.6,1,100,100.10000000000001,3.01,22.61,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,TI,all,16052,indication,351491,102950,29.2,1,100,100,4.57,29.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,UR,all,1816,indication,36703,9895,27,1,100,100,4.95,26.96,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,VD,all,29282,indication,805098,177935,22,1,100,99.99999999999999,3.64,22.1,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,ZG,all,3759,indication,127642,30551,23.9,1.0010000000000001,100.1,100,2.94,23.93,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202122,ZH,all,54186,indication,1539275,348481,22.599999999999998,1.0010000000000001,100.10000000000001,100,3.52,22.64,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,AG,all,18741,indication,685845,189223,27.6,1.0010000000000001,100.10000000000001,100,2.73,27.59,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,AI,all,382,indication,16128,4186,26,0.9999999999999999,100,99.9,2.37,25.95,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,AR,all,1748,indication,55445,13875,25,0.999,99.89999999999999,99.8,3.15,25.02,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,BE,all,41563,indication,1039474,317076,30.4,1,100,100.10000000000001,4,30.5,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,BL,all,4951,indication,289468,87455,30.200000000000003,0.999,99.89999999999999,100.1,1.71,30.21,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,BS,all,11046,indication,195844,62422,31.9,1.001,100.1,99.89999999999999,5.64,31.87,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,FL,all,633,indication,38747,10450,26.900000000000002,1,100,100,1.63,26.97,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,FR,all,8797,indication,321783,67105,20.8,1,100,100,2.73,20.85,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,GE,all,19644,indication,504128,156354,31,1,100,100,3.9,31.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,GL,all,1498,indication,40590,11345,28,1,100,100.1,3.69,27.95,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,GR,all,3345,indication,199021,54455,27.3,1,99.99999999999999,100,1.68,27.36,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,JU,all,1938,indication,73584,18292,24.900000000000002,0.999,99.9,100.00000000000001,2.63,24.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,LU,all,17467,indication,413120,114211,27.5,1,100,100,4.23,27.65,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,NE,all,2389,indication,176496,45860,25.9,1.0010000000000001,100.10000000000001,99.8,1.35,25.98,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,NW,all,1533,indication,43087,11779,27.2,1.0010000000000001,100.1,100.1,3.56,27.34,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,SG,all,10029,indication,510734,116119,22.7,0.998,99.8,100,1.96,22.74,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,SH,all,829,indication,82348,25001,30.2,1,100,100,1.01,30.36,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,SO,all,7227,indication,275247,73445,26.7,0.999,99.9,100.1,2.63,26.68,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,SZ,all,7014,indication,160480,41382,25.8,1,100,100,4.37,25.79,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,TG,all,9821,indication,279547,73039,26.099999999999998,0.999,99.89999999999999,99.9,3.51,26.13,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,TI,all,10867,indication,351491,113817,32.3,1.001,100.1,100.1,3.09,32.38,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,UR,all,843,indication,36703,10738,29.2,1,100,100,2.3,29.26,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,VD,all,28973,indication,805098,206908,25.7,1,100,99.89999999999999,3.6,25.7,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,ZG,all,4085,indication,127642,34636,27.1,0.999,99.9,100,3.2,27.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202123,ZH,all,54401,indication,1539275,402882,26.1,1.0010000000000001,100.1,100,3.53,26.17,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,AG,all,16384,indication,685845,205607,29.900000000000002,1,100,100,2.39,29.98,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,AI,all,319,indication,16128,4505,27.900000000000002,1,100,100.1,1.98,27.93,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,AR,all,2489,indication,55445,16364,29.6,1,100,100.1,4.49,29.51,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,BE,all,37217,indication,1039474,354293,34.1,1.0010000000000001,100.1,100,3.58,34.08,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,BL,all,12551,indication,289468,100006,34.5,1,100,100.1,4.34,34.55,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,BS,all,5969,indication,195844,68391,35.1,1.0010000000000001,100.1,99.9,3.05,34.92,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,FL,all,840,indication,38747,11290,29.1,1,100,100,2.17,29.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,FR,all,9667,indication,321783,76772,23.9,1,100,99.9,3,23.86,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,GE,all,15980,indication,504128,172334,34.2,1,100,100,3.17,34.18,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,GL,all,1762,indication,40590,13107,32.3,1,100,100.10000000000001,4.34,32.29,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,GR,all,6411,indication,199021,60866,30.599999999999998,0.999,99.9,100,3.22,30.58,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,JU,all,2613,indication,73584,20905,28.5,1,100,99.9,3.55,28.41,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,LU,all,17602,indication,413120,131813,32,1,100,100,4.26,31.91,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,NE,all,2823,indication,176496,48683,27.5,0.999,99.89999999999999,100,1.6,27.58,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,NW,all,1136,indication,43087,12915,30.099999999999998,1,100,99.9,2.64,29.97,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,SG,all,17050,indication,510734,133169,26.099999999999998,1.0010000000000001,100.1,100,3.34,26.07,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,SH,all,2270,indication,82348,27271,33.1,0.999,99.89999999999999,100.10000000000001,2.76,33.12,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,SO,all,10821,indication,275247,84266,30.7,1,100,99.8,3.93,30.61,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,SZ,all,5993,indication,160480,47375,29.5,1,100,100,3.73,29.52,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,TG,all,9219,indication,279547,82258,29.5,1.001,100.10000000000001,99.89999999999999,3.3,29.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,TI,all,11812,indication,351491,125629,35.7,1,100,100,3.36,35.74,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,UR,all,1562,indication,36703,12300,33.5,1,100,99.9,4.26,33.51,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,VD,all,26295,indication,805098,233203,28.9,0.999,99.89999999999999,100,3.27,28.97,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,ZG,all,3970,indication,127642,38606,30.3,1.0010000000000001,100.10000000000001,100,3.11,30.25,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202124,ZH,all,52601,indication,1539275,455483,29.7,0.9990000000000001,99.9,100,3.42,29.59,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed
202052,CH,age,NA,indication,8222578,NA,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial
202052,CH,chronic_disease,NA,indication,8222578,NA,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial
202052,CH,contact_comm,NA,indication,8222578,NA,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial
202052,CH,contact_vuln,NA,indication,8222578,NA,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial
202052,CH,med_prof,NA,indication,8222578,NA,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial
202052,CH,other,NA,indication,8222578,NA,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial
202053,CH,age,NA,indication,8222578,NA,0,0.167,16.7,16.7,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial
202053,CH,chronic_disease,NA,indication,8222578,NA,0,0.333,33.300000000000004,33.300000000000004,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial
202053,CH,contact_comm,NA,indication,8222578,NA,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial
202053,CH,contact_vuln,NA,indication,8222578,NA,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial
202053,CH,med_prof,NA,indication,8222578,NA,0,0.5,50,50,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial
202053,CH,other,NA,indication,8222578,NA,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial
202101,CH,age,NA,indication,8222578,NA,0,0.429,42.9,30.8,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial
202101,CH,chronic_disease,NA,indication,8222578,NA,0,0.429,42.9,38.5,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,partial
